"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.55,60.6,-16.5586253139683,-1.71455425388714,2287.47262585016,5.10846464798269,199.720857067776
0.55,60.65,-16.363583137901,-1.68980636872173,2289.53782302989,5.1125345381347,199.835147805738
0.55,60.7,-16.1861901709868,-1.66632281074075,2291.60298343866,5.11660401636826,199.949299493973
0.55,60.75,-16.0233581720619,-1.64462031315737,2293.66810694505,5.120673084544,200.063312128699
0.55,60.8,-15.872312405127,-1.62507240310094,2295.73319341886,5.12474174451432,200.177185707771
0.55,60.85,-15.730575276614,-1.60794533192565,2297.79824273101,5.1288099981235,200.290920230671
0.55,60.9,-15.5959417668982,-1.59342701941636,2299.8632547536,5.13287784720769,200.404515698492
0.55,60.95,-15.4664516038264,-1.58164999547861,2301.92822935989,5.13694529359493,200.517972113934
0.55,61,-15.3403610153434,-1.57270947780041,2303.99316642424,5.14101233910523,200.631289481284
0.55,61.05,-15.2161156166828,-1.56667765981339,2306.05806582218,5.14507898555056,200.744467806407
0.55,61.1,-15.0923252177173,-1.56361513735618,2308.12292743035,5.1491452347349,200.857507096738
0.55,61.15,-14.9677408813294,-1.56358024296726,2310.18775112651,5.15321108845427,200.970407361266
0.55,61.2,-14.8412343027394,-1.56663691396963,2312.25253678956,5.15727654849676,201.083168610521
0.55,61.25,-14.7117794379312,-1.57286160528537,2314.31728429947,5.16134161664255,201.195790856569
0.55,61.3,-14.5784362408518,-1.58234967197213,2316.38199353732,5.16540629466397,201.308274112995
0.55,61.35,-14.4403363460851,-1.59522158789795,2318.4466643853,5.16947058432551,201.420618394893
0.55,61.4,-14.2966705396355,-1.6116293329511,2320.51129672667,5.17353448738387,201.532823718854
