D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.2,0.25,0.8,62.4,-3.325534494,-5.045273016,107.3651714,-160.9818383
0.2,0.25,0.8,62.45,-3.307273097,-5.059997212,105.4647098,-162.934638
0.2,0.25,0.8,62.5,-3.290089369,-5.075594735,103.5532953,-164.8708046
0.2,0.25,0.8,62.55,-3.27440407,-5.090583458,101.6380934,-166.7986577
0.2,0.25,0.8,62.6,-3.259973217,-5.104910085,99.72410794,-168.7239279
0.2,0.25,0.8,62.65,-3.246392659,-5.118812597,97.8134782,-170.648807
0.2,0.25,0.8,62.7,-3.233334081,-5.132533962,95.90657621,-172.5738007
0.2,0.25,0.8,62.75,-3.220587942,-5.146291742,94.00299368,-174.4987448
0.2,0.25,0.8,62.8,-3.208041057,-5.160286198,92.10207543,-176.4232578
0.2,0.25,0.8,62.85,-3.19564628,-5.174705421,90.20314957,-178.3469366
0.2,0.25,0.8,62.9,-3.183399382,-5.189724929,88.30560983,179.7305678
0.2,0.25,0.8,62.95,-3.171323874,-5.205505212,86.40893611,177.8095392
0.2,0.25,0.8,63,-3.159461568,-5.222189911,84.51269225,175.8902152
0.2,0.3,0.65,57,-17.45468639,-1.077492574,-160.7366208,-74.41988529
0.2,0.3,0.65,57.05,-17.64925983,-1.070375767,-162.5886931,-76.44238084
0.2,0.3,0.65,57.1,-17.84669614,-1.064687867,-164.5032278,-78.46624831
0.2,0.3,0.65,57.15,-18.05015637,-1.060139741,-166.4691871,-80.48853187
0.2,0.3,0.65,57.2,-18.26170922,-1.056352336,-168.473839,-82.50787474
0.2,0.3,0.65,57.25,-18.48233224,-1.052951589,-170.503422,-84.52451711
0.2,0.3,0.65,57.3,-18.71210173,-1.049733416,-172.5451025,-86.54041463
0.2,0.3,0.65,57.35,-18.95045893,-1.046952918,-174.5887464,-88.55758335
0.2,0.3,0.65,57.4,-19.19649911,-1.045030515,-176.6278726,-90.57406327
0.2,0.3,0.65,57.45,-19.4492314,-1.043740655,-178.6597759,-92.58629805
0.2,0.3,0.65,57.5,-19.7077743,-1.042589534,179.3149114,-94.59411315
0.2,0.3,0.65,57.55,-19.97147921,-1.041344319,177.2928844,-96.59905445
0.2,0.3,0.65,57.6,-20.2399975,-1.039961587,175.2687776,-98.602397
0.2,0.3,0.65,57.65,-20.51332396,-1.038454368,173.2355369,-100.6049059
0.2,0.3,0.65,57.7,-20.79186985,-1.036840297,171.184462,-102.6070071
0.2,0.3,0.65,57.75,-21.07665935,-1.035121873,169.1050464,-104.6088989
0.2,0.3,0.65,57.8,-21.36981565,-1.033262372,166.9855587,-106.6105913
0.2,0.3,0.65,57.85,-21.67545596,-1.031121284,164.8181407,-108.6120005
0.2,0.3,0.65,57.9,-21.99997698,-1.028277221,162.6171669,-110.6138724
0.2,0.3,0.65,57.95,-22.34714078,-1.024001512,160.4445977,-112.6238883
0.2,0.3,0.65,58,-22.70820449,-1.020852565,158.3662001,-114.6596927
0.2,0.3,0.65,58.05,-23.06972512,-1.022310032,156.3471433,-116.6895706
0.2,0.3,0.65,58.1,-23.43129139,-1.023626157,154.3024594,-118.7021856
0.2,0.3,0.65,58.15,-23.80046224,-1.024108483,152.1930598,-120.7126315
0.2,0.3,0.65,58.2,-24.18361752,-1.024359541,150.0173709,-122.724763
0.2,0.3,0.65,58.25,-24.58475683,-1.02470589,147.7827698,-124.7389288
0.2,0.3,0.65,58.3,-25.00668033,-1.025312241,145.4950282,-126.754941
0.2,0.3,0.65,58.35,-25.4518396,-1.026279353,143.156662,-128.7725608
0.2,0.3,0.65,58.4,-25.92275599,-1.027682735,140.7672148,-130.7915579
0.2,0.3,0.65,58.45,-26.42223889,-1.029588274,138.3235027,-132.8117046
0.2,0.3,0.65,58.5,-26.95354152,-1.032059462,135.8194667,-134.8327627
0.2,0.3,0.65,58.55,-27.52051991,-1.035161481,133.2455868,-136.8544694
0.2,0.3,0.65,58.6,-28.12783314,-1.038964166,130.5877998,-138.8765232
0.2,0.3,0.65,58.65,-28.78121802,-1.043544714,127.8257594,-140.8985657
0.2,0.3,0.65,58.7,-29.48787976,-1.048990487,124.9301174,-142.9201559
0.2,0.3,0.65,58.75,-30.25706107,-1.055402083,121.8582346,-144.9407345
0.2,0.3,0.65,58.8,-31.10088715,-1.062896499,118.5472248,-146.9595681
0.2,0.3,0.65,58.85,-32.03564092,-1.071609877,114.9022387,-148.9756663
0.2,0.3,0.65,58.9,-33.0837032,-1.081698399,110.7757764,-150.9876552
0.2,0.3,0.65,58.95,-34.27645662,-1.093334183,105.9290057,-152.9935886
0.2,0.3,0.65,59,-35.65823503,-1.106689539,99.95440653,-154.9906698
0.2,0.3,0.65,59.05,-37.28944844,-1.121896266,92.10927995,-156.974868
0.2,0.3,0.65,59.1,-39.23556748,-1.138955145,80.93679275,-158.9404475
0.2,0.3,0.65,59.15,-41.46792144,-1.15755495,63.47349994,-160.8795742
0.2,0.3,0.65,59.2,-43.38931831,-1.176753143,35.05046212,-162.7825169
0.2,0.3,0.65,59.25,-43.31787081,-1.194523637,-2.266200521,-164.6396441
0.2,0.3,0.65,59.3,-41.16525999,-1.20740694,-33.46666458,-166.447011
0.2,0.3,0.65,59.35,-38.75728604,-1.210956562,-54.58975518,-168.2157738
0.2,0.3,0.65,59.4,-36.87103684,-1.201787484,-69.4601744,-169.9789575
0.2,0.3,0.65,59.45,-35.54955369,-1.180459172,-80.2524985,-171.7825773
0.2,0.3,0.65,59.5,-34.63199283,-1.152095721,-87.82069671,-173.6603636
0.2,0.3,0.65,59.55,-33.93033345,-1.123329346,-92.81465442,-175.615983
0.2,0.3,0.65,59.6,-33.30448755,-1.098776978,-95.97197137,-177.6296664
0.2,0.3,0.65,59.65,-32.6791722,-1.0800817,-98.00866784,-179.6759405
0.2,0.3,0.65,59.7,-32.02846491,-1.066899016,-99.49872842,178.265085
0.2,0.3,0.65,59.75,-31.35505562,-1.058094413,-100.8446105,176.2053679
0.2,0.3,0.65,59.8,-30.67636358,-1.052431419,-102.2984226,174.1507409
0.2,0.3,0.65,59.85,-30.01717842,-1.048825558,-103.982236,172.103474
0.2,0.3,0.65,59.9,-29.40337128,-1.04644075,-105.8912688,170.0642508
0.2,0.3,0.65,59.95,-28.852652,-1.04471751,-107.9054355,168.0328037
0.2,0.3,0.65,60,-28.36557011,-1.043270976,-109.8473535,166.0080532
0.2,0.3,0.65,60.05,-27.8632689,-1.04055053,-111.3374405,163.9681959
0.2,0.3,0.65,60.1,-27.37647118,-1.038823985,-112.9001862,161.9282006
0.2,0.3,0.65,60.15,-26.90447557,-1.03803983,-114.5315717,159.888467
0.2,0.3,0.65,60.2,-26.44668172,-1.038147335,-116.2282118,157.8493508
0.2,0.3,0.65,60.25,-26.00258578,-1.039101457,-117.9874181,155.8111658
0.2,0.3,0.65,60.3,-25.57179664,-1.040872303,-119.8074524,153.7742134
0.2,0.3,0.65,60.35,-25.15412243,-1.043461936,-121.688156,151.7389095
0.2,0.3,0.65,60.4,-24.74992476,-1.046917494,-123.6321054,149.7062509
0.2,0.3,0.65,60.45,-24.36148446,-1.051201792,-125.6436773,147.6790785
0.2,0.3,0.65,60.5,-23.99570661,-1.05545529,-127.6979968,145.6611447
0.2,0.3,0.65,60.55,-23.64806373,-1.058388228,-129.670282,143.6445302
0.2,0.3,0.65,60.6,-23.29247085,-1.061252213,-131.6256677,141.6200758
0.2,0.3,0.65,60.65,-22.9410511,-1.065001692,-133.6860243,139.5928776
0.2,0.3,0.65,60.7,-22.60291251,-1.069439092,-135.8140393,137.5664611
0.2,0.3,0.65,60.75,-22.27814485,-1.074338489,-137.9813095,135.5413202
0.2,0.3,0.65,60.8,-21.96587936,-1.079603469,-140.1759499,133.517197
0.2,0.3,0.65,60.85,-21.66544296,-1.085214661,-142.3914535,131.4937888
0.2,0.3,0.65,60.9,-21.37631025,-1.091194123,-144.6229642,129.4709081
0.2,0.3,0.65,60.95,-21.09800026,-1.097586717,-146.8662663,127.4485269
0.2,0.3,0.65,61,-20.8300142,-1.104448227,-149.1176282,125.4267952
0.2,0.3,0.65,61.05,-20.57181252,-1.111835807,-151.3739712,123.4060488
0.2,0.3,0.65,61.1,-20.3228324,-1.119799332,-153.6331657,121.3868071
0.2,0.3,0.65,61.15,-20.08255037,-1.128373372,-155.8942871,119.3697621
0.2,0.3,0.65,61.2,-19.85058572,-1.137569653,-158.1576209,117.3557595
0.2,0.3,0.65,61.25,-19.62681806,-1.14736972,-160.424212,115.3457736
0.2,0.3,0.65,61.3,-19.41146911,-1.157717205,-162.6948852,113.3408756
0.2,0.3,0.65,61.35,-19.20509657,-1.168508977,-164.968924,111.3421899
0.2,0.3,0.65,61.4,-19.00847677,-1.179584678,-167.2427955,109.3508279
0.2,0.3,0.65,61.45,-18.82239616,-1.190715328,-169.5093009,107.3677786
0.2,0.3,0.65,61.5,-18.6473912,-1.201594139,-171.7573251,105.3937326
0.2,0.3,0.65,61.55,-18.48346242,-1.211836805,-173.9722147,103.4288191
0.2,0.3,0.65,61.6,-18.32976962,-1.221003448,-176.1369191,101.4722702
0.2,0.3,0.65,61.65,-18.18434024,-1.228656211,-178.2342952,99.5220964
0.2,0.3,0.65,61.7,-18.04391441,-1.234457844,179.7489862,97.57495782
0.2,0.3,0.65,61.75,-17.90415974,-1.238291457,177.8172509,95.62646698
0.2,0.3,0.65,61.8,-17.76046495,-1.240348468,175.9613116,93.67203762
0.2,0.3,0.65,61.85,-17.6092095,-1.241121779,174.1579526,91.70806238
0.2,0.3,0.65,61.9,-17.44893128,-1.241282949,172.3755061,89.73288589
0.2,0.3,0.65,61.95,-17.28068255,-1.241494298,170.5835389,87.74708333
0.2,0.3,0.65,62,-17.10737959,-1.242243402,168.7614565,85.75298833
0.2,0.3,0.65,62.05,-16.93263936,-1.243753731,166.9021639,83.75383462
0.2,0.3,0.65,62.1,-16.75975397,-1.245957774,165.0111989,81.75290413
0.2,0.3,0.65,62.15,-16.59101641,-1.248476754,163.1046336,79.75266983
0.2,0.3,0.65,62.2,-16.42691098,-1.250598801,161.2083633,77.75312336
0.2,0.3,0.65,62.25,-16.26392348,-1.251606006,159.3536509,75.74806987
0.2,0.3,0.65,62.3,-16.09186148,-1.252340154,157.538527,73.72519266
0.2,0.3,0.65,62.35,-15.90501222,-1.255773469,155.6602917,71.68608226
0.2,0.3,0.65,62.4,-15.72067042,-1.262560814,153.642984,69.65128151
0.2,0.3,0.65,62.45,-15.55245521,-1.270672886,151.5676565,67.62967913
0.2,0.3,0.65,62.5,-15.39683338,-1.278764845,149.508511,65.61766817
0.2,0.3,0.65,62.55,-15.24802847,-1.286477757,147.4821894,63.6107111
0.2,0.3,0.65,62.6,-15.102823,-1.293807256,145.4852292,61.60604939
0.2,0.3,0.65,62.65,-14.95967217,-1.300822138,143.5117636,59.60215581
0.2,0.3,0.65,62.7,-14.81778702,-1.307591995,141.557062,57.59813014
0.2,0.3,0.65,62.75,-14.67670868,-1.314175908,139.6176035,55.59338097
0.2,0.3,0.65,62.8,-14.53613283,-1.320624395,137.6906824,53.58747742
0.2,0.3,0.65,62.85,-14.39583692,-1.326982831,135.7740922,51.58008061
0.2,0.3,0.65,62.9,-14.2556484,-1.333294041,133.8659267,49.57091118
0.2,0.3,0.65,62.95,-14.11542997,-1.339599977,131.9644615,47.55973324
0.2,0.3,0.65,63,-13.97507208,-1.345942706,130.0680839,45.54634619
0.2,0.3,0.7,57,-29.06540014,-0.990005833,-163.7986638,-81.98278165
0.2,0.3,0.7,57.05,-29.94005098,-0.985195495,-164.64396,-84.02145645
0.2,0.3,0.7,57.1,-30.89944486,-0.981733264,-165.5104021,-86.06458706
0.2,0.3,0.7,57.15,-31.97952411,-0.979520347,-166.3485234,-88.10871518
0.2,0.3,0.7,57.2,-33.22617654,-0.978274391,-167.049507,-90.15179574
0.2,0.3,0.7,57.25,-34.702059,-0.977702151,-167.4101787,-92.19323272
0.2,0.3,0.7,57.3,-36.49891678,-0.977621907,-167.0245799,-94.2339327
0.2,0.3,0.7,57.35,-38.75077365,-0.978108419,-165.0634354,-96.27435707
0.2,0.3,0.7,57.4,-41.66291655,-0.979290666,-159.6245568,-98.31351174
0.2,0.3,0.7,57.45,-45.48060832,-0.980981977,-145.2498367,-100.3506283
0.2,0.3,0.7,57.5,-48.88791408,-0.983088079,-107.3095108,-102.3853837
0.2,0.3,0.7,57.55,-46.7670924,-0.98556658,-62.09744643,-104.4172838
0.2,0.3,0.7,57.6,-42.87574262,-0.98833338,-42.84884321,-106.4460097
0.2,0.3,0.7,57.65,-39.85753864,-0.991239357,-35.4556778,-108.4713988
0.2,0.3,0.7,57.7,-37.55833545,-0.994037239,-32.24478341,-110.4933455
0.2,0.3,0.7,57.75,-35.72041556,-0.996340424,-30.71285866,-112.5115363
0.2,0.3,0.7,57.8,-34.16061112,-0.997694913,-30.16400147,-114.52606
0.2,0.3,0.7,57.85,-32.81302622,-0.999042592,-30.40794797,-116.5518432
0.2,0.3,0.7,57.9,-31.63331761,-0.999666484,-31.17623313,-118.5826872
0.2,0.3,0.7,57.95,-30.59004629,-1.001061209,-32.30868137,-120.6109777
0.2,0.3,0.7,58,-29.66044156,-1.003658466,-33.70256898,-122.6454514
0.2,0.3,0.7,58.05,-28.82760633,-1.006716565,-35.2876151,-124.6857369
0.2,0.3,0.7,58.1,-28.07870632,-1.010086642,-37.01278847,-126.7291575
0.2,0.3,0.7,58.15,-27.4037969,-1.013769151,-38.83885776,-128.7737803
0.2,0.3,0.7,58.2,-26.79507743,-1.017777559,-40.73376024,-130.8180257
0.2,0.3,0.7,58.25,-26.24647018,-1.022121311,-42.66902213,-132.8604475
0.2,0.3,0.7,58.3,-25.75352966,-1.026805286,-44.61524647,-134.8996587
0.2,0.3,0.7,58.35,-25.31385132,-1.031830839,-46.53124591,-136.9343074
0.2,0.3,0.7,58.4,-24.92800962,-1.037196632,-48.31999616,-138.96307
0.2,0.3,0.7,58.45,-24.58276437,-1.042899179,-49.56152524,-140.9846516
0.2,0.3,0.7,58.5,-23.91671811,-1.048933204,-50.83085633,-142.9977873
0.2,0.3,0.7,58.55,-23.50693578,-1.055947253,-52.63900317,-145.0391859
0.2,0.3,0.7,58.6,-23.11679911,-1.063817976,-54.48126664,-147.0804958
0.2,0.3,0.7,58.65,-22.74509472,-1.072607046,-56.34948155,-149.1212656
0.2,0.3,0.7,58.7,-22.39061287,-1.082386115,-58.23652288,-151.1609806
0.2,0.3,0.7,58.75,-22.05213905,-1.093239828,-60.13615572,-153.1990297
0.2,0.3,0.7,58.8,-21.72843561,-1.105269199,-62.04287151,-155.2346555
0.2,0.3,0.7,58.85,-21.41820786,-1.118594945,-63.95169782,-157.2668792
0.2,0.3,0.7,58.9,-21.12004415,-1.133359745,-65.85797061,-159.2943851
0.2,0.3,0.7,58.95,-20.83231234,-1.149727079,-67.75707295,-161.3153477
0.2,0.3,0.7,59,-20.55298114,-1.167871525,-69.64420749,-163.327173
0.2,0.3,0.7,59.05,-20.2793105,-1.187949919,-71.51448154,-165.3261264
0.2,0.3,0.7,59.1,-20.00732316,-1.210032571,-73.36423082,-167.3068366
0.2,0.3,0.7,59.15,-19.73098739,-1.233956974,-75.19633752,-169.2617515
0.2,0.3,0.7,59.2,-19.44147458,-1.259047623,-77.0366224,-171.1808831
0.2,0.3,0.7,59.25,-19.12916284,-1.283655769,-78.97260496,-173.052791
0.2,0.3,0.7,59.3,-18.7970501,-1.304613153,-81.19370328,-174.8687101
0.2,0.3,0.7,59.35,-18.48627718,-1.317128253,-83.86244876,-176.6317797
0.2,0.3,0.7,59.4,-18.25278865,-1.316214685,-86.75874022,-178.3686373
0.2,0.3,0.7,59.45,-18.08935348,-1.300060169,-89.45062638,179.8700989
0.2,0.3,0.7,59.5,-17.94937155,-1.2726668,-91.82064666,178.0335081
0.2,0.3,0.7,59.55,-17.8068466,-1.24195161,-93.9791736,176.1015115
0.2,0.3,0.7,59.6,-17.65688015,-1.214857696,-96.03747514,174.0899624
0.2,0.3,0.7,59.65,-17.50166169,-1.194624122,-98.05913989,172.0303698
0.2,0.3,0.7,59.7,-17.34425721,-1.181387569,-100.0758422,169.9506794
0.2,0.3,0.7,59.75,-17.18711737,-1.173846199,-102.1031718,167.8687382
0.2,0.3,0.7,59.8,-17.03199634,-1.170417662,-104.1490727,165.7936871
0.2,0.3,0.7,59.85,-16.88014221,-1.169727067,-106.2177986,163.7291906
0.2,0.3,0.7,59.9,-16.73247808,-1.170716795,-108.3117265,161.6759918
0.2,0.3,0.7,59.95,-16.58972942,-1.172611861,-110.4321956,159.6334554
0.2,0.3,0.7,60,-16.45250571,-1.174851943,-112.5798986,157.600386
0.2,0.3,0.7,60.05,-16.28569822,-1.173769405,-114.3701936,155.5550868
0.2,0.3,0.7,60.1,-16.16872313,-1.173698242,-116.1761291,153.5068733
0.2,0.3,0.7,60.15,-16.03212289,-1.174613714,-118.2959992,151.4548547
0.2,0.3,0.7,60.2,-15.88050391,-1.17673136,-120.3634482,149.3975367
0.2,0.3,0.7,60.25,-15.72967325,-1.180775523,-122.4121613,147.3352437
0.2,0.3,0.7,60.3,-15.58120566,-1.187389218,-124.4650182,145.2760176
0.2,0.3,0.7,60.35,-15.4353873,-1.195383023,-126.5292714,143.2294027
0.2,0.3,0.7,60.4,-15.29261275,-1.20314525,-128.606495,141.1916642
0.2,0.3,0.7,60.45,-15.153523,-1.210567398,-130.6929296,139.1557324
0.2,0.3,0.7,60.5,-15.01802398,-1.218052246,-132.7753673,137.1193123
0.2,0.3,0.7,60.55,-14.88266903,-1.225845419,-134.8451114,135.0825611
0.2,0.3,0.7,60.6,-14.7451062,-1.234034536,-136.9297317,133.0460968
0.2,0.3,0.7,60.65,-14.60877684,-1.242631886,-139.0452705,131.0104572
0.2,0.3,0.7,60.7,-14.47576876,-1.251620891,-141.1813853,128.9760337
0.2,0.3,0.7,60.75,-14.34614895,-1.260977026,-143.3294154,126.9430991
0.2,0.3,0.7,60.8,-14.2196496,-1.270677202,-145.4855185,124.9118417
0.2,0.3,0.7,60.85,-14.096081,-1.280704374,-147.6478487,122.8823912
0.2,0.3,0.7,60.9,-13.97533773,-1.291050155,-149.815223,120.8548397
0.2,0.3,0.7,60.95,-13.85736461,-1.301716561,-151.9866826,118.82926
0.2,0.3,0.7,61,-13.74213496,-1.312717233,-154.1613604,116.8057254
0.2,0.3,0.7,61.05,-13.62964056,-1.324078082,-156.3384445,114.7843334
0.2,0.3,0.7,61.1,-13.51988902,-1.335836955,-158.5171671,112.7652369
0.2,0.3,0.7,61.15,-13.41290601,-1.34804146,-160.6967963,110.7486861
0.2,0.3,0.7,61.2,-13.30874125,-1.360743543,-162.8766144,108.73508
0.2,0.3,0.7,61.25,-13.2074775,-1.373988674,-165.0558712,106.7250272
0.2,0.3,0.7,61.3,-13.10924182,-1.387796994,-167.2336924,104.7194005
0.2,0.3,0.7,61.35,-13.01421689,-1.402134204,-169.4089167,102.7193569
0.2,0.3,0.7,61.4,-12.92264679,-1.416873132,-171.5798244,100.7262687
0.2,0.3,0.7,61.45,-12.83482498,-1.431754641,-173.7437228,98.74149618
0.2,0.3,0.7,61.5,-12.75104087,-1.446368941,-175.8963927,96.7659593
0.2,0.3,0.7,61.55,-12.6714491,-1.460187747,-178.0315385,94.79957888
0.2,0.3,0.7,61.6,-12.59583028,-1.472667444,179.8593168,92.84083458
0.2,0.3,0.7,61.65,-12.52327374,-1.483402022,177.7856634,90.8867845
0.2,0.3,0.7,61.7,-12.45196692,-1.49225486,175.7548051,88.93369883
0.2,0.3,0.7,61.75,-12.37942087,-1.499393917,173.7673203,86.97803878
0.2,0.3,0.7,61.8,-12.30328613,-1.505214842,171.8143671,85.01725432
0.2,0.3,0.7,61.85,-12.22232132,-1.510206565,169.8801608,83.05005517
0.2,0.3,0.7,61.9,-12.13675381,-1.514830887,167.9485315,81.07620426
0.2,0.3,0.7,61.95,-12.04782249,-1.519454119,166.0085001,79.09610788
0.2,0.3,0.7,62,-11.95701956,-1.524329197,164.0556489,77.1104407
0.2,0.3,0.7,62.05,-11.86556892,-1.529608404,162.0903194,75.1199036
0.2,0.3,0.7,62.1,-11.77426156,-1.535367503,160.1151184,73.12510898
0.2,0.3,0.7,62.15,-11.6835072,-1.54162976,158.1331285,71.12655073
0.2,0.3,0.7,62.2,-11.59345126,-1.548385156,156.1470033,69.12461826
0.2,0.3,0.7,62.25,-11.50408046,-1.555604078,154.1586497,67.11962799
0.2,0.3,0.7,62.3,-11.41529543,-1.563246448,152.1691908,65.11185822
0.2,0.3,0.7,62.35,-11.32695204,-1.571267594,150.1790064,63.10158096
0.2,0.3,0.7,62.4,-11.23887528,-1.579622028,148.1877257,61.08908868
0.2,0.3,0.7,62.45,-11.15083836,-1.588265981,146.1940314,59.0747155
0.2,0.3,0.7,62.5,-11.06245143,-1.597159266,144.1949492,57.05885311
0.2,0.3,0.7,62.55,-10.97263552,-1.606266796,142.1835583,55.04196187
0.2,0.3,0.7,62.6,-10.87595257,-1.615559946,140.1447744,53.02457753
0.2,0.3,0.7,62.65,-10.74821937,-1.625017827,138.2922387,51.0073138
0.2,0.3,0.7,62.7,-10.70203334,-1.634628468,136.4849674,48.9908613
0.2,0.3,0.7,62.75,-10.62447488,-1.644389877,134.422657,46.97598303
0.2,0.3,0.7,62.8,-10.53883217,-1.654310917,132.3914136,44.96350695
0.2,0.3,0.7,62.85,-10.45167492,-1.664411928,130.3689829,42.95431607
0.2,0.3,0.7,62.9,-10.36405493,-1.674725055,128.3458653,40.94933667
0.2,0.3,0.7,62.95,-10.27628475,-1.685294227,126.3176501,38.94952519
0.2,0.3,0.7,63,-10.1885272,-1.696174776,124.2816644,36.95585454
0.2,0.3,0.75,57,-19.82573477,-1.048291851,-4.960269482,-93.00187648
0.2,0.3,0.75,57.05,-19.50282862,-1.048235128,-7.023632634,-95.05905813
0.2,0.3,0.75,57.1,-19.1955517,-1.049258032,-9.038852043,-97.11970815
0.2,0.3,0.75,57.15,-18.90126019,-1.051320268,-11.01286596,-99.18299914
0.2,0.3,0.75,57.2,-18.61760679,-1.054373899,-12.9539678,-101.2481285
0.2,0.3,0.75,57.25,-18.34262312,-1.058363173,-14.87233706,-103.3143268
0.2,0.3,0.75,57.3,-18.07490286,-1.063224421,-16.78011552,-105.3808674
0.2,0.3,0.75,57.35,-17.81384742,-1.068886074,-18.69036908,-107.4470769
0.2,0.3,0.75,57.4,-17.55982054,-1.075268852,-20.61441772,-109.512347
0.2,0.3,0.75,57.45,-17.31396686,-1.082286167,-22.55812419,-111.5761476
0.2,0.3,0.75,57.5,-17.0775795,-1.089844834,-24.51943375,-113.6380416
0.2,0.3,0.75,57.55,-16.85129755,-1.097846164,-26.48963461,-115.6977005
0.2,0.3,0.75,57.6,-16.63466935,-1.106187567,-28.45807007,-117.7549212
0.2,0.3,0.75,57.65,-16.42633342,-1.114764782,-30.41708379,-119.809645
0.2,0.3,0.75,57.7,-16.22456441,-1.123474895,-32.36437089,-121.8619755
0.2,0.3,0.75,57.75,-16.0277836,-1.132220374,-34.30256783,-123.9121992
0.2,0.3,0.75,57.8,-15.834844,-1.140914455,-36.23753765,-125.9608062
0.2,0.3,0.75,57.85,-15.64511929,-1.149488522,-38.17660392,-128.0085129
0.2,0.3,0.75,57.9,-15.4584922,-1.15790286,-40.127174,-130.056288
0.2,0.3,0.75,57.95,-15.27530644,-1.166163778,-42.09566637,-132.1053806
0.2,0.3,0.75,58,-15.09629427,-1.174353507,-44.08653502,-134.1573351
0.2,0.3,0.75,58.05,-14.92245706,-1.182684997,-46.10131329,-136.213925
0.2,0.3,0.75,58.1,-14.75486779,-1.191595759,-48.13785415,-138.2767603
0.2,0.3,0.75,58.15,-14.59439365,-1.201852928,-50.19019463,-140.3459163
0.2,0.3,0.75,58.2,-14.44140085,-1.214426252,-52.24950724,-142.4167723
0.2,0.3,0.75,58.25,-14.29556516,-1.229546299,-54.30621342,-144.4776199
0.2,0.3,0.75,58.3,-14.15590616,-1.245433185,-56.35261876,-146.5181276
0.2,0.3,0.75,58.35,-14.0210586,-1.259647402,-58.38493269,-148.5441763
0.2,0.3,0.75,58.4,-13.88965968,-1.271824906,-60.4037897,-150.5707678
0.2,0.3,0.75,58.45,-13.76067822,-1.283183374,-62.41324943,-152.6058519
0.2,0.3,0.75,58.5,-13.63357567,-1.294877409,-64.41899207,-154.6494872
0.2,0.3,0.75,58.55,-13.50829625,-1.307548229,-66.42655187,-156.6989243
0.2,0.3,0.75,58.6,-13.38515021,-1.321481644,-68.44008381,-158.7512521
0.2,0.3,0.75,58.65,-13.26466127,-1.336785475,-70.46174936,-160.8040386
0.2,0.3,0.75,58.7,-13.14742313,-1.353488214,-72.49157928,-162.8553237
0.2,0.3,0.75,58.75,-13.03398251,-1.371588166,-74.52762693,-164.9034886
0.2,0.3,0.75,58.8,-12.92474919,-1.391080225,-76.56627312,-166.947124
0.2,0.3,0.75,58.85,-12.81992734,-1.411973373,-78.60260558,-168.9848986
0.2,0.3,0.75,58.9,-12.71946186,-1.434303643,-80.63084193,-171.0154043
0.2,0.3,0.75,58.95,-12.62299399,-1.458142788,-82.64479107,-173.0369501
0.2,0.3,0.75,59,-12.52982064,-1.483599129,-84.638368,-175.0472664
0.2,0.3,0.75,59.05,-12.43884902,-1.510801342,-86.60621616,-177.0430783
0.2,0.3,0.75,59.1,-12.34853665,-1.539845194,-88.54459736,-179.0195088
0.2,0.3,0.75,59.15,-12.2568191,-1.570663727,-90.45296208,179.0306672
0.2,0.3,0.75,59.2,-12.16110651,-1.60275271,-92.3370611,177.1176707
0.2,0.3,0.75,59.25,-12.05870852,-1.634667599,-94.21452997,175.2543891
0.2,0.3,0.75,59.3,-11.94857663,-1.66330694,-96.12024173,173.452939
0.2,0.3,0.75,59.35,-11.83467498,-1.683447102,-98.0957565,171.7149913
0.2,0.3,0.75,59.4,-11.72628371,-1.688849751,-100.1467735,170.016475
0.2,0.3,0.75,59.45,-11.6293581,-1.676105259,-102.2205704,168.300996
0.2,0.3,0.75,59.5,-11.54038604,-1.648731467,-104.2630585,166.503531
0.2,0.3,0.75,59.55,-11.4526042,-1.61595444,-106.2657635,164.5920413
0.2,0.3,0.75,59.6,-11.36214434,-1.58663356,-108.2486259,162.5805093
0.2,0.3,0.75,59.65,-11.2683098,-1.565252561,-110.2342802,160.5055045
0.2,0.3,0.75,59.7,-11.17209115,-1.552398289,-112.23899,158.4009311
0.2,0.3,0.75,59.75,-11.07519467,-1.54682939,-114.272184,156.2891764
0.2,0.3,0.75,59.8,-10.97964101,-1.54690214,-116.3374762,154.1829075
0.2,0.3,0.75,59.85,-10.88763369,-1.551094686,-118.4329444,152.0891428
0.2,0.3,0.75,59.9,-10.80149898,-1.558028935,-120.5500876,150.0120704
0.2,0.3,0.75,59.95,-10.72353195,-1.566333656,-122.6709043,147.9540308
0.2,0.3,0.75,60,-10.65542206,-1.574560081,-124.7621566,145.915093
0.2,0.3,0.75,60.05,-10.57645459,-1.57812052,-126.7320262,143.8544614
0.2,0.3,0.75,60.1,-10.49614531,-1.583132039,-128.720035,141.7916359
0.2,0.3,0.75,60.15,-10.41498983,-1.589567175,-130.7243965,139.7275904
